Emotions,Path,Name
angry,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,03-01-05-02-02-01-04
angry,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,03-01-05-02-02-02-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,03-01-06-01-01-01-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,03-01-06-01-01-02-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,03-01-06-01-02-01-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,03-01-06-01-02-02-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,03-01-06-02-01-01-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,03-01-06-02-01-02-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,03-01-06-02-02-01-04
fear,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,03-01-06-02-02-02-04
happy,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,03-01-03-01-02-01-04
angry,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,03-01-05-01-01-02-04
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,03-01-07-01-01-01-04
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,03-01-07-01-01-02-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,03-01-07-01-02-01-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,03-01-07-01-02-02-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,03-01-07-02-01-01-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,03-01-01-01-01-01-05
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav,03-01-01-01-01-02-05
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav,03-01-01-01-02-01-05
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav,03-01-01-01-02-02-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,03-01-02-01-01-01-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,03-01-02-01-01-02-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,03-01-02-01-02-01-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,03-01-02-01-02-02-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,03-01-02-02-01-01-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav,03-01-02-02-01-02-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav,03-01-02-02-02-01-05
calm,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,03-01-02-02-02-02-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,03-01-03-01-01-01-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,03-01-03-01-01-02-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,03-01-03-01-02-02-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,03-01-03-02-01-01-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,03-01-03-02-01-02-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,03-01-03-02-02-01-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,03-01-03-02-02-02-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,03-01-04-01-01-01-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,03-01-04-01-01-02-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,03-01-04-01-02-01-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,03-01-04-01-02-02-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,03-01-04-02-01-01-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,03-01-04-02-01-02-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,03-01-04-02-02-01-05
sad,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,03-01-04-02-02-02-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,03-01-05-01-01-01-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,03-01-05-01-02-01-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,03-01-05-01-02-02-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,03-01-05-02-01-01-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,03-01-05-02-01-02-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,03-01-05-02-02-01-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,03-01-05-02-02-02-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,03-01-06-01-01-01-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,03-01-06-01-01-02-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,03-01-06-01-02-01-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,03-01-06-01-02-02-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,03-01-06-02-01-01-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,03-01-06-02-01-02-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,03-01-06-02-02-01-05
fear,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,03-01-06-02-02-02-05
happy,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,03-01-03-01-02-01-05
angry,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,03-01-05-01-01-02-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,03-01-07-01-01-01-05
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,03-01-07-01-01-02-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,03-01-07-01-02-01-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,03-01-07-01-02-02-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav,03-01-07-02-01-01-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,03-01-07-02-01-02-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,03-01-07-02-02-01-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,03-01-07-02-02-02-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,03-01-08-01-01-01-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,03-01-08-01-01-02-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav,03-01-08-01-02-01-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,03-01-08-01-02-02-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,03-01-08-02-01-01-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,03-01-08-02-01-02-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,03-01-08-02-02-01-06
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,03-01-08-02-02-02-06
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06
calm,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06
sad,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,03-01-06-02-01-01-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,03-01-06-02-01-02-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,03-01-06-02-02-01-06
fear,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,03-01-06-02-02-02-06
happy,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06
angry,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,03-01-07-01-01-01-06
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,03-01-07-01-01-02-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav,03-01-07-01-02-01-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav,03-01-07-01-02-02-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav,03-01-07-02-01-01-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-02-07.wav,03-01-07-02-01-02-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-01-07.wav,03-01-07-02-02-01-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav,03-01-07-02-02-02-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav,03-01-08-01-01-01-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-02-07.wav,03-01-08-01-01-02-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-01-07.wav,03-01-08-01-02-01-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav,03-01-08-01-02-02-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-01-07.wav,03-01-08-02-01-01-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav,03-01-08-02-01-02-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-01-07.wav,03-01-08-02-02-01-07
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-02-07.wav,03-01-08-02-02-02-07
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,03-01-01-01-01-01-07
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,03-01-01-01-01-02-07
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,03-01-01-01-02-01-07
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,03-01-01-01-02-02-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,03-01-02-01-01-02-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,03-01-02-01-02-01-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,03-01-02-01-02-02-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,03-01-02-02-01-01-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07
calm,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,03-01-02-02-02-02-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,03-01-03-01-01-01-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,03-01-03-01-01-02-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,03-01-03-01-02-02-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,03-01-03-02-01-01-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,03-01-03-02-01-02-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,03-01-03-02-02-01-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,03-01-03-02-02-02-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,03-01-04-01-01-01-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,03-01-04-01-01-02-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,03-01-04-01-02-01-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,03-01-04-01-02-02-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,03-01-04-02-01-01-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,03-01-04-02-01-02-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,03-01-04-02-02-01-07
sad,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,03-01-04-02-02-02-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,03-01-05-01-01-01-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,03-01-06-01-01-01-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,03-01-06-01-01-02-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,03-01-06-01-02-01-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav,03-01-06-01-02-02-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,03-01-06-02-01-01-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,03-01-06-02-01-02-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,03-01-06-02-02-01-07
fear,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,03-01-06-02-02-02-07
happy,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,03-01-03-01-02-01-07
angry,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,03-01-05-01-01-02-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,03-01-07-01-01-01-07
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,03-01-07-01-01-02-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,03-01-07-01-02-01-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,03-01-07-01-02-02-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,03-01-07-02-01-01-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,03-01-07-02-01-02-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,03-01-07-02-02-01-08
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,03-01-07-02-02-02-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,03-01-08-01-01-01-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,03-01-08-01-01-02-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-01-08.wav,03-01-08-01-02-01-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,03-01-08-01-02-02-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,03-01-08-02-01-01-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-01-02-08.wav,03-01-08-02-01-02-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-01-08.wav,03-01-08-02-02-01-08
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,03-01-08-02-02-02-08
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,03-01-01-01-01-01-08
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-01-02-08.wav,03-01-01-01-01-02-08
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,03-01-01-01-02-01-08
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,03-01-01-01-02-02-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,03-01-02-01-01-01-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,03-01-02-01-01-02-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,03-01-02-01-02-01-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,03-01-02-01-02-02-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,03-01-02-02-01-01-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,03-01-02-02-01-02-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,03-01-02-02-02-01-08
calm,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-02-02-02-02-08.wav,03-01-02-02-02-02-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,03-01-03-01-01-01-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,03-01-03-01-01-02-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-02-08.wav,03-01-03-01-02-02-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,03-01-03-02-01-01-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-01-02-08.wav,03-01-03-02-01-02-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-01-08.wav,03-01-03-02-02-01-08
happy,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,03-01-03-02-02-02-08
sad,Dataset/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-01-08.wav,03-01-04-01-01-01-08
